Row ID,Order Date,Ship Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Sales,year,month,quarter,day_of_week,delivery_days
9108,2016-05-25,2016-05-28,First Class,Corporate,Haltom City,Texas,Central,Office Supplies,Supplies,22.368,2016,5,2,2,3
9109,2016-05-25,2016-05-28,First Class,Corporate,Haltom City,Texas,Central,Office Supplies,Paper,32.368,2016,5,2,2,3
9110,2016-05-25,2016-05-28,First Class,Corporate,Haltom City,Texas,Central,Technology,Accessories,207.984,2016,5,2,2,3
9111,2015-10-13,2015-10-15,First Class,Home Office,Richmond,Virginia,South,Office Supplies,Envelopes,36.4,2015,10,4,1,2
9112,2015-10-13,2015-10-15,First Class,Home Office,Richmond,Virginia,South,Technology,Accessories,22.96,2015,10,4,1,2
9113,2015-10-13,2015-10-15,First Class,Home Office,Richmond,Virginia,South,Office Supplies,Storage,315.2,2015,10,4,1,2
9114,2015-10-13,2015-10-15,First Class,Home Office,Richmond,Virginia,South,Office Supplies,Binders,15.18,2015,10,4,1,2
9115,2017-02-07,2017-02-10,Second Class,Corporate,Los Angeles,California,West,Technology,Phones,623.96,2017,2,1,1,3
9116,2018-01-19,2018-01-24,Second Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,429.6,2018,1,1,4,5
9117,2018-01-19,2018-01-24,Second Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,31.968,2018,1,1,4,5
9118,2018-01-19,2018-01-24,Second Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,887.271,2018,1,1,4,5
9119,2018-01-19,2018-01-24,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,21.696,2018,1,1,4,5
9120,2017-06-06,2017-06-12,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Labels,22.05,2017,6,2,1,6
9121,2017-06-06,2017-06-12,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Paper,99.9,2017,6,2,1,6
9122,2018-03-18,2018-03-20,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Appliances,90.86,2018,3,1,6,2
9123,2018-11-24,2018-11-24,Same Day,Consumer,San Francisco,California,West,Office Supplies,Paper,7.78,2018,11,4,5,0
9124,2017-11-26,2017-11-28,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,78.759,2017,11,4,6,2
9125,2017-08-18,2017-08-20,Second Class,Home Office,Houston,Texas,Central,Furniture,Furnishings,9.552,2017,8,3,4,2
9126,2017-08-18,2017-08-20,Second Class,Home Office,Houston,Texas,Central,Furniture,Furnishings,5.344,2017,8,3,4,2
9127,2016-11-28,2016-12-03,Standard Class,Home Office,Las Cruces,New Mexico,West,Office Supplies,Art,8.28,2016,11,4,0,5
9128,2018-05-25,2018-06-01,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,50.136,2018,5,2,4,7
9129,2018-09-04,2018-09-05,First Class,Corporate,Redmond,Oregon,West,Office Supplies,Binders,88.074,2018,9,3,1,1
9130,2017-03-24,2017-03-26,Second Class,Consumer,Cleveland,Ohio,East,Furniture,Bookcases,301.47,2017,3,1,4,2
9131,2017-03-24,2017-03-26,Second Class,Consumer,Cleveland,Ohio,East,Office Supplies,Art,18.656,2017,3,1,4,2
9132,2018-05-28,2018-06-01,Standard Class,Corporate,Laurel,Maryland,East,Furniture,Furnishings,27.46,2018,5,2,0,4
9133,2018-05-28,2018-06-01,Standard Class,Corporate,Laurel,Maryland,East,Office Supplies,Appliances,125.13,2018,5,2,0,4
9134,2016-08-31,2016-09-04,Standard Class,Home Office,San Diego,California,West,Technology,Phones,555.96,2016,8,3,2,4
9135,2017-04-12,2017-04-17,Standard Class,Corporate,Wilson,North Carolina,South,Office Supplies,Storage,129.552,2017,4,2,2,5
9136,2017-04-12,2017-04-17,Standard Class,Corporate,Wilson,North Carolina,South,Office Supplies,Storage,51.984,2017,4,2,2,5
9137,2017-04-12,2017-04-17,Standard Class,Corporate,Wilson,North Carolina,South,Office Supplies,Paper,10.272,2017,4,2,2,5
9138,2015-02-02,2015-02-09,Standard Class,Consumer,Saint Petersburg,Florida,South,Office Supplies,Binders,18.336,2015,2,1,0,7
9139,2015-02-02,2015-02-09,Standard Class,Consumer,Saint Petersburg,Florida,South,Technology,Phones,180.96,2015,2,1,0,7
9140,2015-09-02,2015-09-08,Standard Class,Consumer,Buffalo Grove,Illinois,Central,Technology,Accessories,475.944,2015,9,3,2,6
9141,2018-09-30,2018-10-02,Second Class,Home Office,Los Angeles,California,West,Technology,Accessories,159.98,2018,9,3,6,2
9142,2017-09-05,2017-09-07,First Class,Corporate,New York City,New York,East,Technology,Phones,43.6,2017,9,3,1,2
9143,2018-05-20,2018-05-26,Standard Class,Consumer,Las Vegas,Nevada,West,Office Supplies,Binders,8.288,2018,5,2,6,6
9144,2018-05-20,2018-05-26,Standard Class,Consumer,Las Vegas,Nevada,West,Technology,Phones,1123.128,2018,5,2,6,6
9145,2018-05-20,2018-05-26,Standard Class,Consumer,Las Vegas,Nevada,West,Office Supplies,Appliances,64.9,2018,5,2,6,6
9146,2016-09-20,2016-09-24,Standard Class,Consumer,Naperville,Illinois,Central,Office Supplies,Binders,2.808,2016,9,3,1,4
9147,2017-01-23,2017-01-27,Standard Class,Corporate,Burlington,Vermont,East,Technology,Accessories,99.98,2017,1,1,0,4
9148,2017-01-23,2017-01-27,Standard Class,Corporate,Burlington,Vermont,East,Office Supplies,Art,8.04,2017,1,1,0,4
9149,2017-01-23,2017-01-27,Standard Class,Corporate,Burlington,Vermont,East,Office Supplies,Storage,1564.29,2017,1,1,0,4
9150,2015-06-01,2015-06-06,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Binders,138.56,2015,6,2,0,5
9151,2015-06-01,2015-06-06,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Appliances,65.52,2015,6,2,0,5
9152,2016-09-24,2016-09-29,Second Class,Consumer,Avondale,Arizona,West,Office Supplies,Art,14.576,2016,9,3,5,5
9153,2016-09-24,2016-09-29,Second Class,Consumer,Avondale,Arizona,West,Technology,Accessories,23.2,2016,9,3,5,5
9154,2016-09-24,2016-09-29,Second Class,Consumer,Avondale,Arizona,West,Office Supplies,Art,16.464,2016,9,3,5,5
9155,2017-08-01,2017-08-03,Second Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,19.312,2017,8,3,1,2
9156,2015-01-23,2015-01-28,Standard Class,Consumer,Las Vegas,Nevada,West,Office Supplies,Paper,40.08,2015,1,1,4,5
9157,2015-08-04,2015-08-08,Standard Class,Corporate,Bangor,Maine,East,Office Supplies,Appliances,101.96,2015,8,3,1,4
9158,2015-08-04,2015-08-08,Standard Class,Corporate,Bangor,Maine,East,Office Supplies,Paper,259.74,2015,8,3,1,4
9159,2015-08-04,2015-08-08,Standard Class,Corporate,Bangor,Maine,East,Technology,Accessories,255.42,2015,8,3,1,4
9160,2017-08-09,2017-08-14,Standard Class,Home Office,Hendersonville,Tennessee,South,Office Supplies,Binders,4.338,2017,8,3,2,5
9161,2017-08-09,2017-08-14,Standard Class,Home Office,Hendersonville,Tennessee,South,Office Supplies,Binders,11.88,2017,8,3,2,5
9162,2017-12-08,2017-12-12,Standard Class,Consumer,Eau Claire,Wisconsin,Central,Furniture,Bookcases,405.86,2017,12,4,4,4
9163,2017-12-08,2017-12-12,Standard Class,Consumer,Eau Claire,Wisconsin,Central,Furniture,Chairs,680.01,2017,12,4,4,4
9164,2016-06-08,2016-06-12,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Accessories,2.376,2016,6,2,2,4
9165,2016-06-08,2016-06-12,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,143.128,2016,6,2,2,4
9166,2017-06-24,2017-06-26,Second Class,Consumer,San Diego,California,West,Technology,Machines,4476.8,2017,6,2,5,2
9167,2017-06-24,2017-06-26,Second Class,Consumer,San Diego,California,West,Office Supplies,Paper,104.85,2017,6,2,5,2
9168,2017-06-24,2017-06-26,Second Class,Consumer,San Diego,California,West,Office Supplies,Appliances,241.44,2017,6,2,5,2
9169,2017-03-15,2017-03-19,Standard Class,Home Office,Jackson,Mississippi,South,Office Supplies,Paper,319.76,2017,3,1,2,4
9170,2017-03-15,2017-03-19,Standard Class,Home Office,Jackson,Mississippi,South,Office Supplies,Paper,45.68,2017,3,1,2,4
9171,2017-12-01,2017-12-01,Same Day,Home Office,Oxnard,California,West,Furniture,Furnishings,31.96,2017,12,4,4,0
9172,2017-12-01,2017-12-01,Same Day,Home Office,Oxnard,California,West,Office Supplies,Paper,47.9,2017,12,4,4,0
9173,2017-12-01,2017-12-01,Same Day,Home Office,Oxnard,California,West,Office Supplies,Storage,1112.94,2017,12,4,4,0
9174,2017-12-01,2017-12-01,Same Day,Home Office,Oxnard,California,West,Office Supplies,Envelopes,22.92,2017,12,4,4,0
9175,2018-06-12,2018-06-14,Second Class,Consumer,Kent,Washington,West,Technology,Phones,71.976,2018,6,2,1,2
9176,2018-06-12,2018-06-14,Second Class,Consumer,Kent,Washington,West,Office Supplies,Paper,19.44,2018,6,2,1,2
9177,2017-03-19,2017-03-24,Standard Class,Corporate,Nashville,Tennessee,South,Office Supplies,Binders,31.086,2017,3,1,6,5
9178,2017-11-14,2017-11-18,Standard Class,Consumer,New York City,New York,East,Technology,Phones,13.98,2017,11,4,1,4
9179,2017-11-14,2017-11-18,Standard Class,Consumer,New York City,New York,East,Office Supplies,Art,23.65,2017,11,4,1,4
9180,2018-08-07,2018-08-11,Standard Class,Consumer,Westminster,California,West,Technology,Phones,707.88,2018,8,3,1,4
9181,2018-08-07,2018-08-11,Standard Class,Consumer,Westminster,California,West,Office Supplies,Binders,11.952,2018,8,3,1,4
9182,2018-08-07,2018-08-11,Standard Class,Consumer,Westminster,California,West,Office Supplies,Binders,31.128,2018,8,3,1,4
9183,2018-08-07,2018-08-11,Standard Class,Consumer,Westminster,California,West,Technology,Accessories,55.76,2018,8,3,1,4
9184,2018-08-07,2018-08-11,Standard Class,Consumer,Westminster,California,West,Office Supplies,Paper,24.56,2018,8,3,1,4
9185,2018-08-07,2018-08-11,Standard Class,Consumer,Westminster,California,West,Furniture,Furnishings,51.75,2018,8,3,1,4
9186,2018-08-07,2018-08-11,Standard Class,Consumer,Westminster,California,West,Furniture,Chairs,207.184,2018,8,3,1,4
9187,2018-08-07,2018-08-11,Standard Class,Consumer,Westminster,California,West,Office Supplies,Appliances,1473.1,2018,8,3,1,4
9188,2016-08-21,2016-08-25,Standard Class,Home Office,Allentown,Pennsylvania,East,Office Supplies,Supplies,3.488,2016,8,3,6,4
9189,2016-08-21,2016-08-25,Standard Class,Home Office,Allentown,Pennsylvania,East,Technology,Accessories,21.728,2016,8,3,6,4
9190,2016-08-21,2016-08-25,Standard Class,Home Office,Allentown,Pennsylvania,East,Office Supplies,Storage,663.072,2016,8,3,6,4
9191,2016-08-21,2016-08-25,Standard Class,Home Office,Allentown,Pennsylvania,East,Office Supplies,Binders,99.588,2016,8,3,6,4
9192,2016-08-21,2016-08-25,Standard Class,Home Office,Allentown,Pennsylvania,East,Office Supplies,Paper,49.568,2016,8,3,6,4
9193,2016-11-02,2016-11-07,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Binders,29.372,2016,11,4,2,5
9194,2016-11-02,2016-11-07,Standard Class,Corporate,San Antonio,Texas,Central,Technology,Phones,344.704,2016,11,4,2,5
9195,2015-11-30,2015-12-06,Standard Class,Consumer,Avondale,Arizona,West,Office Supplies,Supplies,47.992,2015,11,4,0,6
9196,2015-11-30,2015-12-06,Standard Class,Consumer,Avondale,Arizona,West,Technology,Accessories,102.24,2015,11,4,0,6
9197,2015-05-10,2015-05-15,Standard Class,Consumer,San Jose,California,West,Office Supplies,Paper,39.96,2015,5,2,6,5
9198,2015-05-10,2015-05-15,Standard Class,Consumer,San Jose,California,West,Technology,Phones,1432.0,2015,5,2,6,5
9199,2015-05-10,2015-05-15,Standard Class,Consumer,San Jose,California,West,Office Supplies,Supplies,41.04,2015,5,2,6,5
9200,2015-05-10,2015-05-15,Standard Class,Consumer,San Jose,California,West,Furniture,Chairs,256.784,2015,5,2,6,5
9201,2017-10-17,2017-10-20,First Class,Consumer,Perth Amboy,New Jersey,East,Furniture,Bookcases,120.98,2017,10,4,1,3
9202,2017-10-17,2017-10-20,First Class,Consumer,Perth Amboy,New Jersey,East,Office Supplies,Binders,315.98,2017,10,4,1,3
9203,2017-10-30,2017-11-03,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,28.752,2017,10,4,0,4
9204,2017-10-30,2017-11-03,Standard Class,Corporate,New York City,New York,East,Office Supplies,Art,114.95,2017,10,4,0,4
9205,2017-12-01,2017-12-05,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Art,23.04,2017,12,4,4,4
9206,2017-04-21,2017-04-21,Same Day,Consumer,Milford,Connecticut,East,Office Supplies,Art,15.48,2017,4,2,4,0
9207,2017-04-21,2017-04-21,Same Day,Consumer,Milford,Connecticut,East,Office Supplies,Paper,51.84,2017,4,2,4,0
9208,2018-08-03,2018-08-07,Standard Class,Consumer,Bloomington,Illinois,Central,Technology,Accessories,39.816,2018,8,3,4,4
9209,2018-08-03,2018-08-08,Second Class,Corporate,Seattle,Washington,West,Office Supplies,Storage,16.06,2018,8,3,4,5
9210,2018-12-11,2018-12-14,Second Class,Home Office,Burlington,Iowa,Central,Office Supplies,Envelopes,7.28,2018,12,4,1,3
9211,2018-12-11,2018-12-14,Second Class,Home Office,Burlington,Iowa,Central,Office Supplies,Binders,5.4,2018,12,4,1,3
9212,2016-03-14,2016-03-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Paper,19.44,2016,3,1,0,5
9213,2015-12-08,2015-12-15,Standard Class,Corporate,San Francisco,California,West,Furniture,Furnishings,39.88,2015,12,4,1,7
9214,2015-12-08,2015-12-15,Standard Class,Corporate,San Francisco,California,West,Furniture,Furnishings,79.44,2015,12,4,1,7
9215,2018-09-30,2018-10-02,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,20.664,2018,9,3,6,2
9216,2017-11-21,2017-11-26,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,32.4,2017,11,4,1,5
9217,2018-11-24,2018-11-30,Standard Class,Corporate,Odessa,Texas,Central,Office Supplies,Appliances,13.762,2018,11,4,5,6
9218,2018-11-14,2018-11-17,First Class,Home Office,Minneapolis,Minnesota,Central,Office Supplies,Envelopes,15.28,2018,11,4,2,3
9219,2016-08-16,2016-08-20,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,44.688,2016,8,3,1,4
9220,2016-08-16,2016-08-20,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Bookcases,301.47,2016,8,3,1,4
9221,2018-10-13,2018-10-14,First Class,Consumer,Lafayette,Louisiana,South,Office Supplies,Labels,11.07,2018,10,4,5,1
9222,2018-10-13,2018-10-14,First Class,Consumer,Lafayette,Louisiana,South,Furniture,Tables,1504.52,2018,10,4,5,1
9223,2018-10-13,2018-10-14,First Class,Consumer,Lafayette,Louisiana,South,Office Supplies,Paper,25.92,2018,10,4,5,1
9224,2018-11-04,2018-11-04,Same Day,Home Office,Bryan,Texas,Central,Office Supplies,Binders,7.536,2018,11,4,6,0
9225,2018-11-04,2018-11-04,Same Day,Home Office,Bryan,Texas,Central,Office Supplies,Binders,1.408,2018,11,4,6,0
9226,2018-11-04,2018-11-04,Same Day,Home Office,Bryan,Texas,Central,Office Supplies,Binders,4.144,2018,11,4,6,0
9227,2018-11-04,2018-11-04,Same Day,Home Office,Bryan,Texas,Central,Office Supplies,Storage,52.752,2018,11,4,6,0
9228,2018-03-19,2018-03-24,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Appliances,381.36,2018,3,1,0,5
9229,2015-11-03,2015-11-03,Same Day,Home Office,Los Angeles,California,West,Office Supplies,Art,6.72,2015,11,4,1,0
9230,2018-07-23,2018-07-26,First Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,15.192,2018,7,3,0,3
9231,2018-07-23,2018-07-26,First Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,58.32,2018,7,3,0,3
9232,2015-12-27,2015-12-31,Standard Class,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,946.764,2015,12,4,6,4
9233,2017-09-02,2017-09-06,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,94.68,2017,9,3,5,4
9234,2017-09-02,2017-09-06,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,23.67,2017,9,3,5,4
9235,2017-09-02,2017-09-06,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,1091.168,2017,9,3,5,4
9236,2017-09-02,2017-09-06,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Art,18.69,2017,9,3,5,4
9237,2017-09-02,2017-09-06,Standard Class,Consumer,Los Angeles,California,West,Furniture,Tables,568.728,2017,9,3,5,4
9238,2017-09-02,2017-09-06,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,7.312,2017,9,3,5,4
9239,2018-02-11,2018-02-14,First Class,Consumer,Columbus,Ohio,East,Furniture,Furnishings,147.568,2018,2,1,6,3
9240,2018-10-27,2018-11-02,Standard Class,Corporate,Tallahassee,Florida,South,Office Supplies,Paper,56.784,2018,10,4,5,6
9241,2018-10-27,2018-11-02,Standard Class,Corporate,Tallahassee,Florida,South,Office Supplies,Binders,5.607,2018,10,4,5,6
9242,2018-10-27,2018-11-02,Standard Class,Corporate,Tallahassee,Florida,South,Office Supplies,Art,6.576,2018,10,4,5,6
9243,2015-07-09,2015-07-14,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Binders,14.304,2015,7,3,3,5
9244,2015-07-09,2015-07-14,Standard Class,Home Office,San Francisco,California,West,Furniture,Bookcases,119.833,2015,7,3,3,5
9245,2015-07-09,2015-07-14,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Art,5.56,2015,7,3,3,5
9246,2015-07-09,2015-07-14,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Paper,32.4,2015,7,3,3,5
9247,2018-05-22,2018-05-26,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Art,9.84,2018,5,2,1,4
9248,2018-05-22,2018-05-26,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Art,2.78,2018,5,2,1,4
9249,2017-11-10,2017-11-14,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,3.64,2017,11,4,4,4
9250,2017-11-10,2017-11-14,Standard Class,Consumer,New York City,New York,East,Technology,Phones,881.93,2017,11,4,4,4
9251,2017-12-02,2017-12-06,Standard Class,Corporate,Marion,Iowa,Central,Office Supplies,Binders,115.84,2017,12,4,5,4
9252,2018-03-02,2018-03-08,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Binders,107.648,2018,3,1,4,6
9253,2018-09-23,2018-09-25,Second Class,Consumer,Pine Bluff,Arkansas,South,Technology,Accessories,199.95,2018,9,3,6,2
9254,2018-09-23,2018-09-25,Second Class,Consumer,Pine Bluff,Arkansas,South,Office Supplies,Paper,12.96,2018,9,3,6,2
9255,2015-02-11,2015-02-15,Second Class,Consumer,Columbia,Missouri,Central,Furniture,Chairs,60.89,2015,2,1,2,4
9256,2015-02-11,2015-02-15,Second Class,Consumer,Columbia,Missouri,Central,Office Supplies,Labels,14.94,2015,2,1,2,4
9257,2015-02-11,2015-02-15,Second Class,Consumer,Columbia,Missouri,Central,Office Supplies,Binders,9.64,2015,2,1,2,4
9258,2015-02-11,2015-02-15,Second Class,Consumer,Columbia,Missouri,Central,Furniture,Furnishings,332.94,2015,2,1,2,4
9259,2015-02-11,2015-02-15,Second Class,Consumer,Columbia,Missouri,Central,Office Supplies,Binders,51.9,2015,2,1,2,4
9260,2015-02-11,2015-02-15,Second Class,Consumer,Columbia,Missouri,Central,Office Supplies,Storage,64.96,2015,2,1,2,4
9261,2018-11-11,2018-11-14,Second Class,Consumer,Aberdeen,South Dakota,Central,Office Supplies,Supplies,25.5,2018,11,4,6,3
9262,2018-09-02,2018-09-02,Same Day,Home Office,Seattle,Washington,West,Furniture,Chairs,215.976,2018,9,3,6,0
9263,2016-10-09,2016-10-13,Standard Class,Consumer,Detroit,Michigan,Central,Furniture,Chairs,389.97,2016,10,4,6,4
9264,2016-10-09,2016-10-13,Standard Class,Consumer,Detroit,Michigan,Central,Office Supplies,Appliances,269.91,2016,10,4,6,4
9265,2018-11-24,2018-12-01,Standard Class,Corporate,Memphis,Tennessee,South,Office Supplies,Binders,11.673,2018,11,4,5,7
9266,2018-11-24,2018-12-01,Standard Class,Corporate,Memphis,Tennessee,South,Office Supplies,Envelopes,64.848,2018,11,4,5,7
9267,2015-02-08,2015-02-09,First Class,Home Office,North Las Vegas,Nevada,West,Furniture,Furnishings,14.56,2015,2,1,6,1
9268,2016-09-25,2016-09-25,Same Day,Consumer,Freeport,New York,East,Furniture,Chairs,102.582,2016,9,3,6,0
9269,2016-09-25,2016-09-25,Same Day,Consumer,Freeport,New York,East,Office Supplies,Paper,20.04,2016,9,3,6,0
9270,2018-08-21,2018-08-28,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,32.088,2018,8,3,1,7
9271,2018-08-21,2018-08-28,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,4305.552,2018,8,3,1,7
9272,2017-05-12,2017-05-17,Standard Class,Corporate,New York City,New York,East,Furniture,Furnishings,10.02,2017,5,2,4,5
